Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
0;S Savaiano, C Drago;cluster validation in unsupervised machine learning with application to the analysis of the tourism demand in italy after covid-19 lockdown;2021;Available at SSRN 3801106;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3801106;;11;16.12.2021 01:33;;;;;;;;;0;0;0;2;1;COVID-19 has destroyed the tourism market, and it was essential to analyze the impact of the pandemics to reconstruct the tourism sector. In this work, we analyze the tourism demand in Italy using Social Big Data. In particular, we investigate the search behavior …;https://www.researchgate.net/profile/Carlo-Drago/publication/349966593_Cluster_Validation_in_Unsupervised_Machine_Learning_with_Application_to_the_Analysis_of_the_Tourism_Demand_in_Italy_after_COVID-19_Lockdown/links/60595c31458515e8346451d6/Cluster-Validation-in-Unsupervised-Machine-Learning-with-Application-to-the-Analysis-of-the-Tourism-Demand-in-Italy-after-COVID-19-Lockdown.pdf;https://scholar.google.com/scholar?q=related:LW_5tqMK42AJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:lockdown&hl=en&as_sdt=2007
0;AIF Ismadi, MKAM Zakaria, NAMC Abd Rani, ...;determinants of behavioural intention on virtual tourism usage among tourist in malaysia during covid-19 lockdown;2021;;umkeprints.umk.edu.my;http://umkeprints.umk.edu.my/id/eprint/11958;;12;16.12.2021 01:33;;;;;;;;;0;0;0;4;1;Ever since Movement Control Order (MCO) happens on 16th March 2020 in Malaysia due to COVID-19 pandemic, millions of tourists are unable to travel abroad due to restrictions to travel outside the country. Therefore, virtual tourism is a new concept for tourists to travel …;;
0;NR Oghazi, MS O'Neil;stay home today travel tomorrow scenarios for swiss travel  tourism in post covid-19 lockdown;2020;;coronacitizenscience.ch;https://www.coronacitizenscience.ch/wp-content/uploads/2020/08/CTT_Report_Travel_and_Tourism.pdf;;14;16.12.2021 01:33;PDF;;;;;;;;0;0;0;2;1;investigation on housing conditions and wellbeing in time of COVID-19 containment which aims to analyse different aspects of the current situation such as Travel & Tourism and develop scenarios for the future. This project also aims to enable the collaboration between …;https://www.coronacitizenscience.ch/wp-content/uploads/2020/08/CTT_Report_Travel_and_Tourism.pdf;https://scholar.google.com/scholar?q=related:h_AZaL_4F8cJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:lockdown&hl=en&as_sdt=2007
0;IAA Adnyawati;local tourist favored tanah lot as a place to visit after covid-19 lockdown;2020;Bali Tourism Journal;;;;2;16.12.2021 01:35;CITATION;;;;;;;;0;0;0;1;1;;;https://scholar.google.com/scholar?q=related:vNTxkwh-eEwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourist+intitle:lockdown&hl=en&as_sdt=2007
0;Z Liu, XC Wang, J Dai, X Li, R Li;impacts of covid-19 pandemic on travel behavior in large cities of china investigation on the lockdown and reopening phases;2022;Journal of Transportation …;ascelibrary.org;https://ascelibrary.org/doi/abs/10.1061/JTEPBS.0000630;;10;16.12.2021 01:40;;10.1061/JTEPBS.0000630;;;;;;;0;0;0;5;1;The COVID-19 pandemic has caused worldwide lockdowns and similar containment measures aiming to curb the spread of the virus. Lockdown measures have been implemented in cities amid the COVID-19 outbreak. After the pandemic is under control …;;
0;A Kar, HTK Le, HJ Miller;what is essential travel socioeconomic differences in travel demand in columbus ohio during the covid-19 lockdown;2021;Annals of the American Association of …;Taylor & Francis;https://www.tandfonline.com/doi/abs/10.1080/24694452.2021.1956876;;7;16.12.2021 01:40;;10.1080/24694452.2021.1956876;;;;;;;0;0;0;3;1;The COVID-19 pandemic has profoundly reshaped urban mobility. During the lockdown, workers teleworked if possible and left home only for essential activities. Our study investigates the spatial patterns of essential travel and their socioeconomic differences …;https://www.tandfonline.com/doi/pdf/10.1080/24694452.2021.1956876;
0;M Scholtz, K De Ridder;brace for impact! covid-19 lockdown and the initial reaction and adaptability of flemish travel consumers;2021;Journal of Tourism, Heritage & Services …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3938424;;9;16.12.2021 01:40;;;;;;;;;0;0;0;2;1;Purpose: To determine the influence of COVID-19 and the first 2020 lockdown on Flemish people's initial travel behaviour perceptions, a hypothetical scenario was posed to respondents where they were asked to keep in mind a situation where they might be able to …;https://www.econstor.eu/bitstream/10419/243090/1/7-2-3.pdf;
0;A Kar, HTK Le, HJ Miller;what is essential travel socio-economic differences in travel demand during the covid-19 lockdown;2021;;osf.io;https://osf.io/preprints/qtkhb/;;13;16.12.2021 01:40;;;;;;;;;0;0;0;3;1;The COVID-19 pandemic has profoundly reshaped urban mobility. During the lockdown, workers teleworked if possible and left home only for essential activities. Our study investigates the spatial patterns of essential travel and their socio-economic differences …;https://osf.io/qtkhb/download;https://scholar.google.com/scholar?q=related:k3HCG7YyaxwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:travel+intitle:lockdown&hl=en&as_sdt=2007
0;K Bhattacharyya, S Dandapat, SK Annam, K Saysardar, ...;exploring public perception towards travel and covid-19 preventive measures insights from the early stages of lockdown in india;2021;;trid.trb.org;https://trid.trb.org/view/1759499;;14;16.12.2021 01:40;;;;;;;;;0;0;0;5;1;The global outbreak of Corona Virus Disease 2019 (COVID-19) has posed multifaceted challenges to the world. In order to restrict the spread of the highly contagious virus, the Government of India imposed lockdown and social distancing rules on March 24, 2020. As …;;
0;T Girum, K Lentiro, M Geremew, B Migora, ...;optimal strategies for covid-19 prevention from global evidence achieved through social distancing stay at home travel restriction and lockdown a ;2021;Archives of Public …;Springer;https://link.springer.com/article/10.1186/s13690-021-00663-8;;18;16.12.2021 01:40;HTML;10.1186/s13690-021-00663-8;;;;;;;0;0;0;5;1;Coronavirus disease (COVID-19) is a global public health agenda with high level of pandemicity. There is no effective treatment, but prevention strategies can alter the pandemic. However, the effectiveness of existing preventive measures and strategies is …;https://link.springer.com/article/10.1186/s13690-021-00663-8;
0;RD McDowall;covid-19 and data integrity what does lockdown mean for chromatograph qualification and calibration the manufacture of pharmaceutical products is classed ;2020;LC-GC North America;go.gale.com;https://go.gale.com/ps/i.do?id=GALE%7CA677253682&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=15275949&p=AONE&sw=w;;15;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;Over the past three months, as coronavirus or COVID-19 has spread from China around the world, many counties have engaged in various forms of lockdown, social distancing, or travel restrictions to prevent the spread of the virus. The focus in the news has naturally been …;;https://scholar.google.com/scholar?q=related:VP8hHsWGFnIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:travel+intitle:lockdown&hl=en&as_sdt=2007
0;????? ?????;the pandemic covid-19 repercussions on attitude towards abroad travel and travel intention in the post-lockdown period case of a sample of algerians ;;???? ?????? ?????????? ????? ???????, 2020?;asjp.cerist.dz;https://www.asjp.cerist.dz/en/article/132726;;17;16.12.2021 01:40;;;;;;;;;0;0;0;1;;The research objective was initially to predict travellers' behaviour, in a potential after Corona period, through their risks perception, attitudes and intentions to travel abroad. Secondly was to verify the existence or not of an impact of perceived risk related to COVID …;https://www.asjp.cerist.dz/en/downArticle/63/20/1/132726;
