Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
2;D Kova?evi?;economic impact of covid-19 on the european tourism sector with special view on croatian tourism;2020;Modern Economy;scirp.org;https://www.scirp.org/html/4-7202531_103848.htm;https://scholar.google.com/scholar?cites=1265898511357602247&as_sdt=2005&sciodt=2007&hl=en;37;16.12.2021 01:42;HTML;;;;;;;;2;200;2;1;1;From the mid-twentieth century, the share of service sector increased from 60% to 80% and amongst service, tourism is fast-growing industry. Globally, tourism is an important component of the service economy, representing one-third of international trade in services …;https://www.scirp.org/html/4-7202531_103848.htm;https://scholar.google.com/scholar?q=related:x2kqM_1fkREJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
2;TA Lavrova;analysis of the economic state of the tourism industry of the russian federation in the context of the spread of covid-19;2020;… 'noi akademii turizma= Vestnik of National Tourism …;;;https://scholar.google.com/scholar?cites=1608860913048181516&as_sdt=2005&sciodt=2007&hl=en;78;16.12.2021 01:42;CITATION;;;;;;;;2;200;2;1;1;;;
2;WT Council;travel  tourism recovery scenarios 2020  economic impact from covid-19;2020;… : World Travel & Tourism Council. Retrieved July;;;https://scholar.google.com/scholar?cites=457667477481919562&as_sdt=2005&sciodt=2007&hl=en;79;16.12.2021 01:42;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:ShSPXCX2WQYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
2;UNWTO;tourism and covid-19–unprecedented economic impacts;2020;;;;https://scholar.google.com/scholar?cites=4748103690076889973&as_sdt=2005&sciodt=2007&hl=en;83;16.12.2021 01:42;CITATION;;;;;;;;2;200;2;1;1;;;
2;DV Timokhin, LM Allakhverdieva, GK Koishinova;development of the russian tourism industry in the context of covid-19 risks spread based on the economic cross model;2020;… stvo i pravo= Journal of Economics …;;;https://scholar.google.com/scholar?cites=654833279584012669&as_sdt=2005&sciodt=2007&hl=en;84;16.12.2021 01:42;CITATION;;;;;;;;2;200;1;3;1;;;
2;L Makoni, TM Tichaawa;impact analysis of the covid-19 pandemic on the informal sector business tourism economy in zimbabwe;2021;African Journal of Hospitality, Tourism and …;ajhtl.com;https://www.ajhtl.com/uploads/7/1/6/3/7163688/article_11_10_1_165-178.pdf;https://scholar.google.com/scholar?cites=4709583185287563991&as_sdt=2005&sciodt=2007&hl=en;4;16.12.2021 01:34;PDF;;;;;;;;2;200;1;2;1;This study sought to conduct a socio-economic impact assessment of the COVID-19 pandemic on informal business tourism in Zimbabwe. The specific objective of this study was to identify the extent to which the informal business tourism economy in Zimbabwe has …;https://www.ajhtl.com/uploads/7/1/6/3/7163688/article_11_10_1_165-178.pdf;https://scholar.google.com/scholar?q=related:18o3X_TMW0EJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economy&hl=en&as_sdt=2007
2;HS Munawar, SI Khan, F Ullah, AZ Kouzani, ...;effects of covid-19 on the australian economy insights into the mobility and unemployment rates in education and tourism sectors;2021;Sustainability;mdpi.com;https://www.mdpi.com/1310414;https://scholar.google.com/scholar?cites=7898197451743799388&as_sdt=2005&sciodt=2007&hl=en;7;16.12.2021 01:34;;;;;;;;;2;200;0;5;1;Coronavirus Disease 2019 (COVID-19) has affected global economies due to lockdowns, business closures, and travel and other restrictions. To control the spread of the virus, several countries, including Australia, imposed strict border restrictions and lockdown …;https://www.mdpi.com/2071-1050/13/20/11300/pdf;
2;HS Park, JH Pan, HC Jung, SJ Kim;the impact of the covid-19 on the seoul economy and countermeasures for small business and tourism;2020;Policy Report of the Seoul Institute;;;https://scholar.google.com/scholar?cites=9268341262341883945&as_sdt=2005&sciodt=2007&hl=en;38;16.12.2021 01:34;CITATION;;;;;;;;2;200;1;4;1;;;
2;C Breisinger, A Abdelatif, M Raouf, M Wiebelt;covid-19 and the egyptian economy estimating the impacts of expected reductions in tourism;2020;Suez Canal revenues, and …;;;https://scholar.google.com/scholar?cites=9902955862301360884&as_sdt=2005&sciodt=2007&hl=en;39;16.12.2021 01:34;CITATION;;;;;;;;2;200;1;4;1;;;https://scholar.google.com/scholar?q=related:9ELYfuNdbokJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economy&hl=en&as_sdt=2007
2;PR Newswire;the us economy  covid-19 deviation  trends in automobile energy food  beverage electrical  electronics aviation healthcare retail  e ;2020;Retrieved from Newswire Source Plus database;;;https://scholar.google.com/scholar?cites=5870756152316815914&as_sdt=2005&sciodt=2007&hl=en;40;16.12.2021 01:34;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:KmrIrZ0deVEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economy&hl=en&as_sdt=2007
2;TW Asia;macau a firm handle over covid-19 economy and global travel community;2020;… -Travel/Macao-A-firm-handleover-Covid-19-economy …;;;https://scholar.google.com/scholar?cites=7209257371841900337&as_sdt=2005&sciodt=2007&hl=en;4;16.12.2021 01:40;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:Ma8AJ2JtDGQJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:travel+intitle:economy&hl=en&as_sdt=2007
2;PR Newswire; economy  covid-19 deviation  trends in automobile energy food  beverage electrical  electronics aviation healthcare retail  e-commerce travel ;2020;Retrieved from Newswire Source Plus database;;;https://scholar.google.com/scholar?cites=5870756152316815914&as_sdt=2005&sciodt=2007&hl=en;5;16.12.2021 01:40;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:KmrIrZ0deVEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:travel+intitle:economy&hl=en&as_sdt=2007
1;M Mohamed, AK Patwary, ...;tourism and hospitality industry during covid-19 an economic perspective;2020;iRASD Journal of …;journals.internationalrasd.org;https://journals.internationalrasd.org/index.php/joe/article/view/150;https://scholar.google.com/scholar?cites=13707573906472333482&as_sdt=2005&sciodt=2007&hl=en;2;16.12.2021 01:44;;;;;;;;;1;100;0;3;1;The COVID-19 pandemic has caused an ongoing tourism crisis. The most significant threat to the global economy since the Second World War is the product of unparalleled global travel constraints and residency orders. Tourism is particularly vulnerable to intervention to …;https://journals.internationalrasd.org/index.php/joe/article/download/150/123;https://scholar.google.com/scholar?q=related:qnCyk9cVO74J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:hospitality+intitle:economic&hl=en&as_sdt=2007
1;E Beckman, S Morse;the local economic impact of the covid-19 pandemic on the hospitality industry;2020;Journal of Advanced Management Science Vol;joams.com;http://www.joams.com/uploadfile/2020/0925/20200925045823896.pdf;https://scholar.google.com/scholar?cites=3449000289162399892&as_sdt=2005&sciodt=2007&hl=en;4;16.12.2021 01:44;PDF;;;;;;;;1;100;1;2;1;Tourism economic impact studies in are important in that this type of research communicates and quantifies the positive or negative impacts of activities or events on the local community and state. Some of these effects include an increase or decrease in employment, wages …;http://www.joams.com/uploadfile/2020/0925/20200925045823896.pdf;https://scholar.google.com/scholar?q=related:lJC-SX1P3S8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:hospitality+intitle:economic&hl=en&as_sdt=2007
1;K Dzambazovski, D Metodijeski; sector-tourism and hospitality affected by the health and economic crisis caused by the covid-19 pandemic with recommendations for dealing with the economic ;2020;;eprints.ugd.edu.mk;http://eprints.ugd.edu.mk/24058/;https://scholar.google.com/scholar?cites=12550291293528639829&as_sdt=2005&sciodt=2007&hl=en;5;16.12.2021 01:44;;;;;;;;;1;100;1;2;1;Tourism is one of the fastest growing sectors in the world economy. According to the United Nations World Tourism Organization (UNWTO), the number of tourists in 2019 on the international level reached 1.500 million. In 2018, tourism spending was at 1.700 billion US …;http://eprints.ugd.edu.mk/24058/1/Finalna%20Studija%20Turizam%20i%20ugostitelstvo%20Covid19%20ENGLISH%20Version.pdf;https://scholar.google.com/scholar?q=related:Vclz6m-XK64J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:hospitality+intitle:economic&hl=en&as_sdt=2007
1;D Ross;the economic impact of covid-19 on the hotel industry;2020;… /economic-impact-covid-19-hotel-industry>(accessed 3 …;;;https://scholar.google.com/scholar?cites=11641966069431582168&as_sdt=2005&sciodt=2007&hl=en;8;16.12.2021 01:45;CITATION;;;;;;;;1;100;1;1;1;;;
1;M SOGAVARE;hon prime ministers statement on the launching of the economic stimulus package covid 19 at the heritage hotel 4th may 2020;2020;;Honiara;;https://scholar.google.com/scholar?cites=4252938466401166925&as_sdt=2005&sciodt=2007&hl=en;9;16.12.2021 01:45;CITATION;;;;;;;;1;100;1;1;1;;;
1;AF Kawulur, N Mawitjere, ...; of small medium enterprise in pandemic era covid-19 case study on souvenir business in the special economic area of tourism likupang north sulawesi province ;2021;Journal of International …;ejournal.aibpm.org;http://www.ejournal.aibpm.org/index.php/JICP/article/view/1138;https://scholar.google.com/scholar?cites=4043867691971783522&as_sdt=2005&sciodt=2007&hl=en;26;16.12.2021 01:42;;;;;;;;;1;100;0;3;1;"This study aims to describe the small medium enterprises that grow and exist in"" Likupang"" Tourism Special Economic Zone, North Sulawesi Province, Indonesia, especially for micro and small businesses in the souvenir business sector, focusing on the factors of utilizing …";http://www.ejournal.aibpm.org/index.php/JICP/article/download/1138/1040;
1;A Afwa, ND Djajasinga, A Sudirman, ...;raising the tourism industry as an economic driver post covid-19;2021;… on blended learning …;atlantis-press.com;https://www.atlantis-press.com/article/125957897.pdf;https://scholar.google.com/scholar?cites=12041512224357632803&as_sdt=2005&sciodt=2007&hl=en;36;16.12.2021 01:42;PDF;;;;;;;;1;100;0;4;1;The COVID-19 outbreak spread throughout the world and developed into a non-natural disaster. This pandemic has created crises in various fields, including in the tourism sector. The tourism sector is one of the sectors hardest hit by this disaster because almost every …;https://www.atlantis-press.com/article/125957897.pdf;https://scholar.google.com/scholar?q=related:I0tcw5ELHKcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
1;EE S?VAN, OR BODE, M GORI;the travel and tourism industry prior and during covid-19 pandemic-from a main global economic engine to its decline;2020;Studia Universitatis Babes-Bolyai …;ceeol.com;https://www.ceeol.com/search/article-detail?id=917078;https://scholar.google.com/scholar?cites=10825257415770019470&as_sdt=2005&sciodt=2007&hl=en;42;16.12.2021 01:42;;;;;;;;;1;100;0;3;1;"The COVID-19 pandemic and the restrictions on travel established as a response to it, have a serious impact on Travel and Tourism industry. The global health crisis shut down hotels, restaurants and cafes, and many other additional businesses; it has grounded airplanes and …";;https://scholar.google.com/scholar?q=related:jpYi1UMKO5YJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
1;CN Doris;the social-economic and environmental impacts of covid-19 on tourism;2020;;idosr.org;https://www.idosr.org/wp-content/uploads/2020/12/IDOSR-JAS-SI5-1-6-2020.pdf;https://scholar.google.com/scholar?cites=1553510133381933269&as_sdt=2005&sciodt=2007&hl=en;48;16.12.2021 01:42;PDF;;;;;;;;1;100;1;1;1;"ABSTRACT COVID-19 is not only a worldwide pandemic and public health disaster; it has also sternly affected the worldwide economy and environments. The pandemic has led to considerable reductions in earnings, increase in joblessness, and disruptions in the …";https://www.idosr.org/wp-content/uploads/2020/12/IDOSR-JAS-SI5-1-6-2020.pdf;https://scholar.google.com/scholar?q=related:1SgzRzwtjxUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
1;A Polo;economic crisis and tourism crisis in the conditions of covid-19 the case of albania;2020;Education, Law, Business;conferencii.com;http://conferencii.com/files/archive/2020-04.pdf#page=55;https://scholar.google.com/scholar?cites=12966828522819560136&as_sdt=2005&sciodt=2007&hl=en;69;16.12.2021 01:42;PDF;;;;;;;;1;100;1;1;1;The pandemic sheds light on the social and economic systems around the world, exposing some of the imperfections of capitalism. Capitalism is facing at least three major crises: A health crisis caused by the pandemic, which causes a crisis in the economy with …;http://conferencii.com/files/archive/2020-04.pdf#page=55;https://scholar.google.com/scholar?q=related:yCIQHtdt87MJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
1;WAA Hardiani, E Rahayu, ...; of pandemic covid 19 family support and study motivation towards interests in education study in indonesian tourism economic ;2020;Jurnal Manajemen STIE …;journal.stiem.ac.id;http://journal.stiem.ac.id/index.php/jurman/article/view/599;https://scholar.google.com/scholar?cites=15219802840479783952&as_sdt=2005&sciodt=2007&hl=en;75;16.12.2021 01:42;;;;;;;;;1;100;0;3;1;This study aims to determine the effect of the Covid 19 pandemic, family support, and learning motivation on interest in entering higher education. The population used is prospective new students from the two study programs of the Indonesian School of Tourism …;https://journal.stiem.ac.id/index.php/jurman/article/download/599/420;https://scholar.google.com/scholar?q=related:EFxHoguaN9MJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
1;United Nations World Tourism Organization; jobs and economies through travel  tourisma call for action to mitigate the socio-economic impact of covid-19 and accelerate recovery;2020;;;;https://scholar.google.com/scholar?cites=2399643060984951099&as_sdt=2005&sciodt=2007&hl=en;85;16.12.2021 01:42;CITATION;;;;;;;;1;100;1;1;1;;;
1;D Seyahat, T Konseyi;travel  tourism economic impact from covid-19;2020;Eriþim Tarihi;;;https://scholar.google.com/scholar?cites=14255311671361980421&as_sdt=2005&sciodt=2007&hl=en;88;16.12.2021 01:42;CITATION;;;;;;;;1;100;1;2;1;;;
1;K Bitok;sustainable tourism and economic growth nexus in kenya policy implications for post-covid-19;2019;Journal of Sustainable Tourism and …;pdfs.semanticscholar.org;https://pdfs.semanticscholar.org/9af3/1ccecbced5991ef2fa49ec04957be0d5cbe4.pdf;https://scholar.google.com/scholar?cites=3174669979103901195&as_sdt=2005&sciodt=2007&hl=en;25;16.12.2021 01:42;PDF;;;;;;;;1;50;1;1;2;Purpose: The COVID-19 global pandemic has caused an unprecedented socio-economic impact. It has also raised our awareness of the role sustainability needs to play in our economic activities. This study investigated how sustainable tourism has contributed to …;https://pdfs.semanticscholar.org/9af3/1ccecbced5991ef2fa49ec04957be0d5cbe4.pdf;https://scholar.google.com/scholar?q=related:C7aVn4axDiwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
1;EG Leonidova;russian tourism during the covid-19 assessing effect of stimulating domestic demand for the country and regions economy;2021;Ekonomicheskie i Sotsialnye Peremeny;search.proquest.com;https://search.proquest.com/openview/4959d7f34f5782e0a22fbaa152b10aee/1?pq-origsite=gscholar&cbl=2029687;https://scholar.google.com/scholar?cites=8899278723611696656&as_sdt=2005&sciodt=2007&hl=en;12;16.12.2021 01:34;;;;;;;;;1;100;1;1;1;The COVID-19 pandemic has struck the tourism industry all over the world significantly reducing industry's revenue and number of jobs. It has had a negative impact on the global economy. In Russia, the tourism sector was one of the most affected areas due to the …;;
1;J Martínez-Cabrera, F López-del-Pino;the 10 most crucial circular economy challenge patterns in tourism and the effects of covid-19;2021;Sustainability;mdpi.com;https://www.mdpi.com/1090286;https://scholar.google.com/scholar?cites=3288371411330113375&as_sdt=2005&sciodt=2007&hl=en;17;16.12.2021 01:34;;;;;;;;;1;100;1;2;1;This paper makes a new contribution to the understanding of challenges for the transition toward the circular economy (CE) by identifying the main CE challenge patterns (CECPs) and analyzing their relevance for the tourism sector. Our work is based on a previous …;https://www.mdpi.com/2071-1050/13/9/4940/pdf;https://scholar.google.com/scholar?q=related:X5_hRWCkoi0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economy&hl=en&as_sdt=2007
1;S Fatimah, J Naldi, D Syafrini, Z Alhadi, ...;public historian period pandemic impact overview covid-19 to tourism sector and sustainability society economy bukittinggi;2021;Ilkogretim …;search.ebscohost.com;http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=13053515&AN=150153808&h=Kpyw4YFBOQwQ1gslwrASGr7%2BvFElv%2B3N%2Bl1YHdip9AY%2FxrWP7GO9e8WHBbkfzOLsekxYc7DsdlVMNOj2dOrV3A%3D%3D&crl=c;https://scholar.google.com/scholar?cites=9464177308468613977&as_sdt=2005&sciodt=2007&hl=en;19;16.12.2021 01:34;;;;;;;;;1;100;0;5;1;Abstract In West Sumatra, the city of Bukittinggi has been a famous tourism city in Indonesia since the colonial era. In line with the COVID-19 outbreak, the entire tourism sector in this city has experienced a collapse. The study aims to analyze the impact of the COVID-19 …;;https://scholar.google.com/scholar?q=related:WZOVYh6DV4MJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economy&hl=en&as_sdt=2007
1;CL De Silva, D De Silva;the impact of the covid-19 outbreak on social costs of tourism to the sri lankan economy;2020;GWALIOR MANAGEMENT ACADEMY;researchgate.net;https://www.researchgate.net/profile/Christopher-De-Silva/publication/346023575_The_Impact_of_the_COVID-19_Outbreak_on_Social_Costs_of_Tourism_to_The_Sri_Lankan_Economy/links/609fc7bf458515c265935c34/The-Impact-of-the-COVID-19-Outbreak-on-Social-Costs-of-Tourism-to-The-Sri-Lankan-Economy.pdf;https://scholar.google.com/scholar?cites=5925565456801015905&as_sdt=2005&sciodt=2007&hl=en;16;16.12.2021 01:34;PDF;;;;;;;;1;100;1;2;1;The number of confirmed COVID-19 cases has risen rapidly, first in the PRC, and recently globally, pointing out the multiple channels that affect the economy and quantifying potential impact scenarios. On several channels, the COVID 19 epidemic impacts economic activity in …;https://www.researchgate.net/profile/Christopher-De-Silva/publication/346023575_The_Impact_of_the_COVID-19_Outbreak_on_Social_Costs_of_Tourism_to_The_Sri_Lankan_Economy/links/609fc7bf458515c265935c34/The-Impact-of-the-COVID-19-Outbreak-on-Social-Costs-of-Tourism-to-The-Sri-Lankan-Economy.pdf;https://scholar.google.com/scholar?q=related:YSjzUWPWO1IJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourism+intitle:economy&hl=en&as_sdt=2007
1;LR Janjua, F Muhammad, P Sukjai, ...;impact of covid-19 pandemic on thailand economy and tourist industry an empirical forecasting using arima;2021;Brazilian Journal of …;bjopm.emnuvens.com.br;https://bjopm.emnuvens.com.br/bjopm/article/view/999;https://scholar.google.com/scholar?cites=11033445862715131263&as_sdt=2005&sciodt=2007&hl=en;1;16.12.2021 01:35;;;;;;;;;1;100;0;4;1;Goal: The tourism sector always plays a vital role among other sectors, which contributes heavily to Thailand's GDP. Due to the recent Pandemic crises, the tourism industry worldwide faces a decline. The aim of writing this paper is to forecast, tourist inflow for …;https://bjopm.emnuvens.com.br/bjopm/article/download/999/972;https://scholar.google.com/scholar?q=related:f4Wj742sHpkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:tourist+intitle:economy&hl=en&as_sdt=2007
1;M Doustmohammadi, P Ligrani, M Anderson;modeling the socio-economic impacts of covid-19 using an improved traditional travel demand model;2020;Current Urban Studies;scirp.org;https://www.scirp.org/html/10-1150510_106265.htm;https://scholar.google.com/scholar?cites=10756443012512335472&as_sdt=2005&sciodt=2007&hl=en;6;16.12.2021 01:47;HTML;;;;;;;;1;100;0;3;1;The emergence of the COVID-19 virus and subsequent pandemic has caused unprecedented disruption across many aspects of life across the globe. The implications have necessitated a re-evaluation of travel demand models to include the effects that mass …;https://www.scirp.org/html/10-1150510_106265.htm;https://scholar.google.com/scholar?q=related:cMaHB-6PRpUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:travel+intitle:economic&hl=en&as_sdt=2007
0;MDS Abdin, R Kumar;economic impact of novel corona virus disease covid-19 on migrant workers rural economy and tourism in india;2020;Anais Brasileiros De Estudos Turisticos …;researchgate.net;https://www.researchgate.net/profile/Rahul-Kumar-183/publication/344535802_ECONOMIC_IMPACT_OF_NOVEL_CORONA_VIRUS_DISEASE_COVID-19_ON_MIGRANT_WORKERS_RURAL_ECONOMY_AND_TOURISM_IN_INDIA/links/5f7e9dfe458515b7cf6f47ad/ECONOMIC-IMPACT-OF-NOVEL-CORONA-VIRUS-DISEASE-COVID-19-ON-MIGRANT-WORKERS-RURAL-ECONOMY-AND-TOURISM-IN-INDIA.pdf;;1;16.12.2021 02:11;PDF;;;;;;;;0;0;0;2;1;Present world is crippled with pandemic COVID-19 that has caused innumerable economic damages and claimed lakhs of lives of people worldwide. There is so much fear among masses, economic activities are shut down, preventive measures are being taken …;https://www.researchgate.net/profile/Rahul-Kumar-183/publication/344535802_ECONOMIC_IMPACT_OF_NOVEL_CORONA_VIRUS_DISEASE_COVID-19_ON_MIGRANT_WORKERS_RURAL_ECONOMY_AND_TOURISM_IN_INDIA/links/5f7e9dfe458515b7cf6f47ad/ECONOMIC-IMPACT-OF-NOVEL-CORONA-VIRUS-DISEASE-COVID-19-ON-MIGRANT-WORKERS-RURAL-ECONOMY-AND-TOURISM-IN-INDIA.pdf;https://scholar.google.com/scholar?q=related:_2AVYo7svh0J:scholar.google.com/&scioq=intitle:corona+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
0;MDS Abdin, R Kumar;economic impact of novel corona virus disease covid-19 on migrant workers rural economy of india and tourism;2020;Anais Brasileiros de Estudos Turísticos …;periodicos.ufjf.br;https://periodicos.ufjf.br/index.php/abet/article/view/30469;;2;16.12.2021 02:11;;;;;;;;;0;0;0;2;1;O mundo atual está afetado pela pandemia de COVID-19, que causou inúmeros danos econômicos e custou milhares de vidas de pessoas em todo o mundo. Há tanto medo entre as massas, atividades econômicas estão fechadas, medidas preventivas estão sendo …;https://periodicos.ufjf.br/index.php/abet/article/view/30469/21435;https://scholar.google.com/scholar?q=related:7Tpnkij_ycIJ:scholar.google.com/&scioq=intitle:corona+intitle:tourism+intitle:economic&hl=en&as_sdt=2007
0;V Šimovi?, R Svetla?i?, TC Radovi?;croatian tourism and economy in the age of corona reflections on the unsustainability of the current economic model;;ET2eR;academia.edu;https://www.academia.edu/download/74652639/ET2eR_Vol3Br2_2021.pdf#page=127;;3;16.12.2021 02:11;PDF;;;;;;;;0;0;0;3;;The pandemic of COVID-19 disease caused by the coronavirus (SARS-CoV-2) started in March 2020. That caused a slowdown or hibernation of numerous economic activities. Activities of trade, transport, travel, and similar services, were heavily affected both globally …;https://www.academia.edu/download/74652639/ET2eR_Vol3Br2_2021.pdf#page=127;
0;N GUERZIZ, N NASRI;the challenges of algeria tourism economy before and post-corona pandemic/?????? ???????? ??????? ?? ??????? ??? ??? ??? ????? ???????;;???? ????? ????????? ????????????, 2021?;asjp.cerist.dz;https://www.asjp.cerist.dz/en/article/150596;;1;16.12.2021 02:09;;;;;;;;;0;0;0;2;;This study aims to highlighting the reality of tourism in Algeria, its natural, cultural and service ingredients, its international ranking by many indicators, and the extent to which they contribute to evolution of balance of payments and crude domestic output and the size of …;https://www.asjp.cerist.dz/en/downArticle/612/4/3/150596;
0;A Suvittawat; bricolage of small and medium sized entrepreneurs economic in the covid-19 pandemic a case study in hospitality of small and ;2021;Turkish Journal of Field Crops;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1257277;;3;16.12.2021 01:44;;;;;;;;;0;0;0;1;1;ABSTRACT A bricolage by definition is something constructed or created from a diverse range of available things. This quantitative study focuses on the adaption methods of hospitality entrepreneurs during the Covid-19 pandemic. It introduces methods of adaptation …;;https://scholar.google.com/scholar?q=related:LeWVRFACMowJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:hospitality+intitle:economic&hl=en&as_sdt=2007
0;H Al?Mughairi, P Bhaskar, ...;the economic and social impact of covid?19 on tourism and hospitality industry a case study from oman;2021;Journal of Public Affairs …;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1508818;;6;16.12.2021 01:44;;;;;;;;;0;0;0;3;1;The COVID?19 pandemic has incurred a substantial economic and social impact around the world. Many sectors have been drastically affected but the tourism and hospitality industry was one of the hardest hit by the COVID?19 outbreak globally. The coronavirus pandemic …;;
0;A BOYARKINA;analysis of the economic impact of covid-19 on the hospitality industry in the czech republic;2021;;is.vsh.cz;https://is.vsh.cz/th/qgphy/posudek_vedouciho_Svobodova.pdf;;7;16.12.2021 01:44;CITATION;;;;;;;;0;0;0;1;1;Anotace V této praci se bude probírat ekonomick? vliv pandemie Covid-19 na pohostinství C? b?hem období 2019-2020. V první kapitole prob?hne analyza dopad? intervencí a omezení svobody ?eskou vladou, které za?aly v únoru. Byly proverdene studia …;;
0;T MAURER, AL ZELEZINSKII;influence of the economic crisis and consequences of the pandemic of coronavirus of covid-19 on hospitality industry in the ;2021;;elibrary.ru;https://elibrary.ru/item.asp?id=44891536;;9;16.12.2021 01:44;;;;;;;;;0;0;0;2;1;The article is devoted to a question of measures of rendering the state support of small and medium business to the enterprises in the conditions of COVID19 coronavirus pandemic. The article analyses the impact of the pandemic on key sectors of the Russian economy …;;
0;EO Okon;hospitality industry and economic growth review of first wave of covid-19 pandemic effect in nigeria;2021;Journal of Qualitative Social Sciences;;;;12;16.12.2021 01:44;CITATION;;;;;;;;0;0;0;1;1;;;
0;FA Afridi, S Jan;the financial and economic impact of covid-19 on the micro small and medium-sized business operating in the hospitality sector in pakistan;2020;Experts Journal of Management Sciences;expertsms.org;https://expertsms.org/ems/index.php/ejms/article/view/31;;10;16.12.2021 01:44;;;;;;;;;0;0;0;2;1;The purpose of this survey was to investigate the financial and economic impact of COVID-19 on MSMEs operating in the tourism sector in Pakistan. The survey was carried out in October 2020 and shared with non-members and members of the KPK Chamber of …;;
0;GA Ntacho, S Muba;covid 19 the pandemic and price volatility an analysis of hospitality industry in emerging market economy-case study of tanzania;2021;East African Journal of Business and …;journals.eanso.org;https://journals.eanso.org/index.php/eajbe/article/view/479;;2;16.12.2021 01:37;;;;;;;;;0;0;0;2;1;Hotel industries have had the most impact in most of the countries as people went into lockdowns and quarantines as a result of the COVID-19 pandemic. The study aimed at assessing the degree of price change in relation to the profit of hotels before and during the …;;
0;M Adhikary, A Adhikary;hygiene orientation transformation of the hospitality business post covid-19 and a case study from an emerging economy;;academia.edu;;https://www.academia.edu/download/71541151/A2310010110.pdf;;3;16.12.2021 01:37;PDF;;;;;;;;0;0;0;2;;Coronavirus (COVID-19) pandemic caused fear among customers and affected normal life around the globe due to prolonged lockdown. It has disrupted the entire ecosystem of the hospitality industry and also has significant impact on worldwide tourism and hospitality …;https://www.academia.edu/download/71541151/A2310010110.pdf;
0;O Ozdemir, T Dogru, M Kizildag, M Mody, ...;quantifying the economic impact of covid-19 on the us hotel industry examination of hotel segments and operational structures;2021;Tourism Management …;Elsevier;https://www.sciencedirect.com/science/article/pii/S2211973621000775;;3;16.12.2021 01:45;;;;;;;;;0;0;0;5;1;The COVID-19 pandemic has had substantial negative impacts on the global economy. While all sectors of the economy are expected to be adversely affected, the economic implications of this pandemic for the hotel industry have not yet been widely investigated …;;
0;FN Ncube, O Chikuta, V Basera, R Baipai, ...;economic impacts of the covid-19 pandemic on the hotel business in zimbabwe;2021;JOURNAL OF …;journal.uc.ac.id;https://journal.uc.ac.id/index.php/JTCE/article/view/2184;;4;16.12.2021 01:45;;;;;;;;;0;0;0;5;1;It is evident from literature that the spread of the Covid-19 pandemic has brought the world economiesto its 'knees'. No industry has gone untouched by the effects of this pandemic. Globally there has beenan adverse impact on travel which is backbone of the hotel industry …;https://journal.uc.ac.id/index.php/JTCE/article/download/2184/1650;
